tweet_id,timestamp,source,rating_numerator,rating_denominator,name,stage
787322443945877504,2016-10-15 16:01:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Lincoln,
786963064373534720,2016-10-14 16:13:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Rory,
786709082849828864,2016-10-13 23:23:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",75,10,Logan,
786664955043049472,2016-10-13 20:28:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,
786595970293370880,2016-10-13 15:54:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Dale,
786363235746385920,2016-10-13 00:29:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Rizzo,doggo
786286427768250368,2016-10-12 19:24:27,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",12,10,Arnie,
786233965241827333,2016-10-12 15:55:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Mattie,
786051337297522688,2016-10-12 03:50:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,puppo
785927819176054784,2016-10-11 19:39:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Lucy,
785872687017132033,2016-10-11 16:00:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Rusty,
785639753186217984,2016-10-11 00:34:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Pinot,doggopupper
785533386513321988,2016-10-10 17:32:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Dallas,
785515384317313025,2016-10-10 16:20:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,
785264754247995392,2016-10-09 23:44:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Doc,
785170936622350336,2016-10-09 17:31:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Hero,
784826020293709826,2016-10-08 18:41:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Rusty,
784517518371221505,2016-10-07 22:15:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Frankie,
784431430411685888,2016-10-07 16:33:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Stormy,
784183165795655680,2016-10-07 00:06:50,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",12,10,Reginald,puppo
784057939640352768,2016-10-06 15:49:14,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",12,10,Balto,
783839966405230592,2016-10-06 01:23:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Riley,
783821107061198850,2016-10-06 00:08:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Mairi,
783695101801398276,2016-10-05 15:47:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Loomis,
783466772167098368,2016-10-05 00:40:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Finn,
783391753726550016,2016-10-04 19:42:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Godi,
783334639985389568,2016-10-04 15:55:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Dave,
783085703974514689,2016-10-03 23:25:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Earl,
782969140009107456,2016-10-03 15:42:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Cali,
782747134529531904,2016-10-03 01:00:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Deacon,doggo
782722598790725632,2016-10-02 23:23:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Penny,
782598640137187329,2016-10-02 15:10:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Timmy,
782305867769217024,2016-10-01 19:47:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Sampson,doggo
781955203444699136,2016-09-30 20:33:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Chipson,
781661882474196992,2016-09-30 01:08:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5,10,None,
781655249211752448,2016-09-30 00:41:48,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",11,10,Combo,doggo
781524693396357120,2016-09-29 16:03:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,
781308096455073793,2016-09-29 01:42:20,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",12,10,None,doggopupper
781251288990355457,2016-09-28 21:56:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Oakley,
781163403222056960,2016-09-28 16:07:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,
780931614150983680,2016-09-28 00:46:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,puppo
780858289093574656,2016-09-27 19:54:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Dash,
780800785462489090,2016-09-27 16:06:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Koda,
780601303617732608,2016-09-27 02:53:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Hercules,
780543529827336192,2016-09-26 23:04:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,
780459368902959104,2016-09-26 17:29:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Bear,
780192070812196864,2016-09-25 23:47:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,None,
780074436359819264,2016-09-25 16:00:13,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",10,10,None,doggo
779834332596887552,2016-09-25 00:06:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Scout,
779377524342161408,2016-09-23 17:50:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,pupper
779123168116150273,2016-09-23 01:00:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Reggie,
779056095788752897,2016-09-22 20:33:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,
778990705243029504,2016-09-22 16:13:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Jay,
778764940568104960,2016-09-22 01:16:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,
778748913645780993,2016-09-22 00:13:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Mya,
778650543019483137,2016-09-21 17:42:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Strider,
778624900596654080,2016-09-21 16:00:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Penny,
778408200802557953,2016-09-21 01:39:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14,10,None,
778383385161035776,2016-09-21 00:00:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Nala,
778286810187399168,2016-09-20 17:36:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Stanley,
778039087836069888,2016-09-20 01:12:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,pupper
778027034220126208,2016-09-20 00:24:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",27,10,Sophie,pupper
777885040357281792,2016-09-19 15:00:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3,10,Wesley,
777684233540206592,2016-09-19 01:42:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,
777621514455814149,2016-09-18 21:33:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Derek,
777189768882946048,2016-09-17 16:57:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Jeffrey,
776813020089548800,2016-09-16 16:00:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Solomon,
776477788987613185,2016-09-15 17:48:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Huck,pupper
776218204058357768,2016-09-15 00:36:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,floofer
776201521193218049,2016-09-14 23:30:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,O,
776113305656188928,2016-09-14 17:40:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Sampson,pupper
776088319444877312,2016-09-14 16:00:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,
775842724423557120,2016-09-13 23:44:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Blue,
775733305207554048,2016-09-13 16:30:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Anakin,doggo
775729183532220416,2016-09-13 16:13:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,
775364825476165632,2016-09-12 16:05:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Finley,doggo
775350846108426240,2016-09-12 15:10:21,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",12,10,Maximus,
775085132600442880,2016-09-11 21:34:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Tucker,
774757898236878852,2016-09-10 23:54:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Finley,
774639387460112384,2016-09-10 16:03:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Sprinkles,
774314403806253056,2016-09-09 18:31:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14,10,None,
773985732834758656,2016-09-08 20:45:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Winnie,pupper
773922284943896577,2016-09-08 16:33:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Heinrich,
773704687002451968,2016-09-08 02:09:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Loki,
773670353721753600,2016-09-07 23:52:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Shakespeare,
773547596996571136,2016-09-07 15:44:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Chelsea,pupper
773308824254029826,2016-09-06 23:56:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Bungalo,
773247561583001600,2016-09-06 19:52:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Chip,
773191612633579521,2016-09-06 16:10:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Grey,
772877495989305348,2016-09-05 19:22:09,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",11,10,None,
772826264096874500,2016-09-05 15:58:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Roosevelt,
772581559778025472,2016-09-04 23:46:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,
772193107915964416,2016-09-03 22:02:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Willem,pupper
772152991789019136,2016-09-03 19:23:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,
772117678702071809,2016-09-03 17:02:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Jack,
772114945936949249,2016-09-03 16:52:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Finn,
772102971039580160,2016-09-03 16:04:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Penny,
771908950375665664,2016-09-03 03:13:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,doggo
771770456517009408,2016-09-02 18:03:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Davey,
771500966810099713,2016-09-02 00:12:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Dakota,
771380798096281600,2016-09-01 16:14:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Fizz,
771136648247640064,2016-09-01 00:04:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Dixie,
771102124360998913,2016-08-31 21:47:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Charlie,
771014301343748096,2016-08-31 15:58:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7,10,None,
770787852854652928,2016-08-31 00:58:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Winston,
770772759874076672,2016-08-30 23:58:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Sebastian,
770655142660169732,2016-08-30 16:11:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,very,
770414278348247044,2016-08-30 00:14:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Al,
770293558247038976,2016-08-29 16:14:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Jackson,
770069151037685760,2016-08-29 01:22:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Carbon,
769940425801170949,2016-08-28 16:51:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Klein,
769695466921623552,2016-08-28 00:37:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Titan,
769212283578875904,2016-08-26 16:37:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,DonDon,
768970937022709760,2016-08-26 00:38:52,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",12,10,Kirby,
768855141948723200,2016-08-25 16:58:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Jesse,
768609597686943744,2016-08-25 00:43:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Lou,
768596291618299904,2016-08-24 23:50:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Oakley,
768473857036525572,2016-08-24 15:43:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Chevy,
768193404517830656,2016-08-23 21:09:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8,10,Gerald,doggo
767884188863397888,2016-08-23 00:40:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Tito,
767754930266464257,2016-08-22 16:06:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Philbert,
767500508068192258,2016-08-21 23:15:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Louie,
767191397493538821,2016-08-21 02:47:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,doggo
767122157629476866,2016-08-20 22:12:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Rupert,
766793450729734144,2016-08-20 00:26:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Rufus,
766714921925144576,2016-08-19 19:14:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,
766693177336135680,2016-08-19 17:47:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Brudge,
766423258543644672,2016-08-18 23:55:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,Shadoe,
766313316352462849,2016-08-18 16:38:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Oscar,
766069199026450432,2016-08-18 00:28:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Juno,
766008592277377025,2016-08-17 20:27:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Angel,
765719909049503744,2016-08-17 01:20:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Brat,
765669560888528897,2016-08-16 22:00:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Tove,
765395769549590528,2016-08-16 03:52:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,my,
765371061932261376,2016-08-16 02:14:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Louie,pupper
765222098633691136,2016-08-15 16:22:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Gromit,
764857477905154048,2016-08-14 16:13:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Aubie,
764259802650378240,2016-08-13 00:38:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Kota,
763956972077010945,2016-08-12 04:35:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,None,doggo
763837565564780549,2016-08-11 20:40:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Alfie,
763183847194451968,2016-08-10 01:23:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8,10,Clark,
763103485927849985,2016-08-09 20:03:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Belle,
762699858130116608,2016-08-08 17:19:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Leela,
762471784394268675,2016-08-08 02:13:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Glenn,
762464539388485633,2016-08-08 01:44:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Buddy,
762316489655476224,2016-08-07 15:56:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Scout,
762035686371364864,2016-08-06 21:20:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14,10,None,
761976711479193600,2016-08-06 17:26:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Shelby,
761745352076779520,2016-08-06 02:06:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,None,
761672994376806400,2016-08-05 21:19:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,
761599872357261312,2016-08-05 16:28:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Sephie,
761334018830917632,2016-08-04 22:52:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Bruce,
761292947749015552,2016-08-04 20:09:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Bonaparte,
761227390836215808,2016-08-04 15:48:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Albert,
761004547850530816,2016-08-04 01:03:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Bo,
760893934457552897,2016-08-03 17:43:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Wishes,doggo
760656994973933572,2016-08-03 02:02:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Rose,
760641137271070720,2016-08-03 00:59:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Theo,
760539183865880579,2016-08-02 18:14:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Atlas,
760521673607086080,2016-08-02 17:04:31,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",12,10,None,doggo
760290219849637889,2016-08-02 01:44:48,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",13,10,Rocco,
760252756032651264,2016-08-01 23:15:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4,10,Fido,
760190180481531904,2016-08-01 19:07:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Sadie,
759943073749200896,2016-08-01 02:45:22,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",12,10,None,pupper
759923798737051648,2016-08-01 01:28:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,
759846353224826880,2016-07-31 20:21:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Kirby,
759793422261743616,2016-07-31 16:50:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Maggie,doggopupper
759557299618865152,2016-07-31 01:12:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Emma,
759447681597108224,2016-07-30 17:56:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Oakley,
759446261539934208,2016-07-30 17:51:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,
759197388317847553,2016-07-30 01:22:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Luna,
759099523532779520,2016-07-29 18:53:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7,10,Toby,
759047813560868866,2016-07-29 15:27:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Spencer,
758854675097526272,2016-07-29 02:40:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Lilli,
758828659922702336,2016-07-29 00:57:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,doggo
758740312047005698,2016-07-28 19:06:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Boston,
758474966123810816,2016-07-28 01:31:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Brandonald,
758467244762497024,2016-07-28 01:00:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",165,150,None,
758405701903519748,2016-07-27 20:56:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Odie,
758355060040593408,2016-07-27 17:35:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Corey,
758099635764359168,2016-07-27 00:40:12,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",13,10,None,
758041019896193024,2016-07-26 20:47:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,10,None,
757741869644341248,2016-07-26 00:58:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Leonard,
757725642876129280,2016-07-25 23:54:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Beckham,
757611664640446465,2016-07-25 16:21:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Cooper,
757596066325864448,2016-07-25 15:19:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4,10,None,
757400162377592832,2016-07-25 02:20:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,None,
757393109802180609,2016-07-25 01:52:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,None,doggo
757354760399941633,2016-07-24 23:20:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8,10,Devón,
756998049151549440,2016-07-23 23:42:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Oliver,
